ID,period,price,unitp,area,room,bath,terrace,aircon,parking,north,south,east,west,swimpool,garden,duplex,studio,topfloor,conyr,maxfloor,dcount,quality,newdev,dist_city_centre,dist_metro,long,lat
A9817766590162318407,201812,421000,3934.579439,107,3,2,0,1,0,0,0,0,0,0,0,0,0,0,1966,3,9,4,0,6.184630215,0.86231454,-3.665703724,40.4639862
A6318989751517414988,201812,463000,4287.037037,108,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1968,5,53,5,0,6.193392061,0.83042299,-3.66614306,40.46428096
A15006526565015824879,201809,353000,4770.27027,74,1,1,0,1,1,1,1,0,0,1,1,0,0,0,1967,4,25,5,0,6.454857709,0.944303479,-3.665897584,40.46689498
A9773327146641372696,201809,553000,6010.869565,92,2,2,0,0,1,0,0,0,0,1,1,0,0,0,1979,4,9,6,1,6.396507331,1.073428917,-3.663450603,40.46516131
A17394551753529867658,201809,737000,5118.055556,144,4,2,0,0,1,0,0,0,0,1,0,0,0,0,1969,17,130,4,0,7.35360892,0.439370187,-3.670924244,40.47773072
A11570337709464973291,201812,680000,4000,170,5,3,1,0,1,1,0,0,1,1,1,0,0,0,1974,23,167,2,0,7.453947364,0.385866912,-3.67339511,40.47942806
A2177332632093435587,201809,1327000,4423.333333,300,5,4,1,1,0,0,0,1,1,1,1,0,0,0,1981,4,9,5,0,6.763609325,0.794608494,-3.666130409,40.4701639
A14403293372050153539,201812,392000,4722.891566,83,2,2,0,1,1,1,0,0,1,1,1,0,0,0,1997,11,63,4,0,7.681707525,0.150074885,-3.665570508,40.47916708
A7752924269304112847,201803,250000,2631.578947,95,2,1,0,1,0,0,0,0,0,1,1,0,0,0,1977,26,308,3,0,7.218682903,0.300355997,-3.672840041,40.47700788
A7313234938622846065,201809,279000,4894.736842,57,1,1,1,1,1,0,0,0,0,1,0,0,0,0,2004,7,9,3,0,6.533446226,0.919924088,-3.667599442,40.46841669
A6820717111448991304,201812,446000,3844.827586,116,3,2,1,1,1,0,0,1,0,1,1,0,0,0,1990,7,29,3,0,8.102204214,0.424733063,-3.662687334,40.48230975
A8979367530544560134,201809,688000,4195.121951,164,3,2,1,1,1,1,0,0,1,1,1,1,0,0,2003,9,34,4,0,7.814024734,0.299204843,-3.669595986,40.48178345
A2811643360117531269,201809,586000,4185.714286,140,3,2,0,1,1,0,0,0,0,1,1,0,0,0,1972,13,55,4,0,7.449174898,0.324847096,-3.669797377,40.47830483
A10924095448035656083,201812,508000,4163.934426,122,2,2,0,1,1,0,1,0,1,1,1,0,0,0,2001,13,51,4,0,7.019297762,0.363953523,-3.672749748,40.47505346
A6560095822656000656,201812,467000,4096.491228,114,3,2,0,1,1,0,1,0,0,1,1,0,0,0,1988,7,43,4,0,7.946424195,0.389203519,-3.669419394,40.48300969
A531196690138026166,201809,326000,3975.609756,82,2,2,0,1,0,1,0,0,1,1,1,0,0,0,1996,11,63,4,0,7.648636686,0.227468002,-3.664987111,40.4786299
A2223646806727294596,201809,383000,4728.395062,81,2,2,1,0,1,1,0,1,0,1,1,0,0,0,1990,7,29,3,0,7.799166836,0.225511901,-3.66417312,40.47983277
A11125546911305163900,201812,332000,4426.666667,75,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1987,13,65,3,0,7.784082175,0.083284362,-3.665840994,40.48027362
A13510420698620484804,201809,557000,3713.333333,150,4,2,0,1,1,0,0,0,0,1,1,0,0,0,1988,13,65,3,0,7.842121686,0.150792133,-3.66513635,40.480602
A6868906361157204315,201809,948000,2771.929825,342,4,4,1,1,1,0,1,0,0,1,1,0,0,0,1979,5,22,3,0,6.792279094,0.784849892,-3.669022668,40.47157061
A6715828519826439566,201812,329000,5061.538462,65,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1991,10,75,1,0,7.780293809,0.274510816,-3.663685792,40.4794662
A14465258923499962713,201809,183000,1776.699029,103,3,1,0,1,0,0,1,0,0,1,1,0,0,0,1977,26,308,3,0,7.268616703,0.366792254,-3.67208756,40.47726451
A17268000254729730293,201809,572000,3425.149701,167,3,3,1,1,1,0,0,0,1,1,1,0,0,0,1990,16,61,3,0,8.083342402,0.347035801,-3.665112544,40.48297149
A11462522360850581026,201809,322000,3926.829268,82,2,2,0,1,0,0,1,1,0,1,0,0,0,0,1997,11,63,4,0,7.752255211,0.177340889,-3.664831549,40.47960376
A3356895623506532333,201809,448000,4977.777778,90,2,2,1,1,1,1,0,0,0,1,1,0,0,0,2005,9,134,3,0,7.923691441,0.341142909,-3.66905035,40.48267849
A10877436744509383310,201812,650000,3266.331658,199,5,3,1,1,1,0,0,1,0,0,1,0,0,0,1980,4,12,5,0,6.810307744,0.765022551,-3.665033593,40.47018823
A9310698098631394646,201812,186000,1754.716981,106,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1977,26,308,3,0,7.286990021,0.336130773,-3.672538987,40.4775772
A12861777799897277003,201812,335000,3602.150538,93,2,1,1,0,0,0,1,1,0,1,1,0,0,0,1968,8,66,4,0,7.587341536,0.197337314,-3.666141358,40.47843406
A18180673196218776453,201809,343000,4513.157895,76,2,2,0,0,1,0,1,0,0,1,1,0,0,0,1994,7,29,3,0,7.881801513,0.283101247,-3.663482665,40.4804043
A12131484648727178646,201809,613000,4141.891892,148,4,3,0,0,0,1,0,0,0,1,1,0,0,0,1967,16,67,3,0,7.39538105,0.352027335,-3.669366063,40.47764066
A8569045564917753949,201809,490000,4188.034188,117,2,2,0,1,1,1,0,0,1,1,1,0,0,0,2006,13,122,5,0,8.10725049,0.389640943,-3.66371791,40.48272726
A5390000316460656364,201812,362000,4160.91954,87,3,2,1,0,1,0,1,1,0,1,1,0,0,0,1998,10,75,1,0,7.776278158,0.191713728,-3.664597113,40.47975826
A16864059683277366578,201812,553000,3590.909091,154,3,2,1,1,1,0,0,1,0,1,1,0,0,0,1998,8,50,4,0,7.04821681,0.436401482,-3.671782168,40.47503206
A827741902856011708,201809,566000,4601.626016,123,3,2,1,1,1,0,0,1,0,1,1,0,0,0,1988,13,54,4,0,7.921904392,0.201150657,-3.665073122,40.48136813
A10139506104763863345,201809,720000,4363.636364,165,4,3,0,0,1,0,1,0,0,1,1,0,0,0,1977,26,308,3,0,7.183121823,0.292079591,-3.672931268,40.47669204
A11544514443039820852,201809,620000,3875,160,3,3,1,1,0,0,1,0,0,1,1,0,0,0,1973,22,134,4,0,7.509297391,0.367913006,-3.670998476,40.47926182
A11142460836436998050,201812,1194000,3553.571429,336,5,4,1,1,1,0,0,0,0,1,1,0,0,0,1976,8,28,2,0,7.634036078,0.514927718,-3.672785325,40.48098115
A15218681856277034279,201809,565000,5136.363636,110,3,2,1,1,1,0,0,1,0,1,1,0,0,0,1998,8,50,4,0,7.041774003,0.411576272,-3.672089235,40.47506631
A11092554896514622781,201812,1078000,4491.666667,240,4,3,0,0,1,0,0,0,0,0,1,0,0,0,1980,4,7,1,0,6.826156088,0.74541818,-3.665118118,40.47038594
A11559844531801259170,201812,375000,3605.769231,104,2,2,0,1,1,0,0,0,0,1,1,0,0,0,1995,7,40,3,0,7.786628565,0.168275847,-3.664834926,40.47994608
A8161765367080614868,201809,321000,4720.588235,68,1,1,0,0,1,0,0,0,1,1,1,0,0,0,1968,16,67,4,0,7.698094113,0.101962458,-3.665974639,40.47947105
A15283825229355263900,201809,178000,1873.684211,95,2,1,0,1,0,0,0,0,0,1,0,0,0,0,1977,26,308,3,0,7.180981085,0.265812476,-3.673238703,40.47676232
A15407790710390843736,201809,178000,1679.245283,106,3,1,0,1,0,0,1,0,0,1,1,0,0,0,1977,26,308,3,0,7.224646352,0.335862915,-3.672414637,40.47693828
A10559823204276505396,201812,297000,6319.148936,47,1,1,0,1,1,0,1,1,0,1,0,0,0,0,2008,4,10,6,0,6.615756236,0.945052682,-3.66666027,40.46887256
A758721994528493232,201812,464000,4686.868687,99,3,2,0,1,1,0,1,0,1,1,1,0,0,0,1977,26,308,3,0,7.200945135,0.352200136,-3.672223013,40.47665111
A16813548670617171609,201812,751000,4443.786982,169,4,3,1,1,1,0,0,0,1,1,1,0,0,0,1977,26,308,3,0,7.249589619,0.311737937,-3.672748364,40.47727868
A13956249593392931212,201809,736000,4748.387097,155,4,2,0,0,1,0,0,0,0,1,0,0,0,0,1969,17,130,4,0,7.26941815,0.427175382,-3.671342115,40.47704362
A8809654463853785717,201809,1226000,3648.809524,336,5,4,1,0,1,0,1,1,0,1,1,0,0,0,1977,8,28,2,0,7.654120035,0.484527465,-3.672396816,40.48106449
A2819872241360781925,201809,675000,3901.734104,173,4,2,0,1,1,0,1,0,0,1,1,0,0,0,1989,4,59,6,0,7.24160651,0.358441658,-3.666450603,40.47510797
A11502041098178586852,201812,966000,3066.666667,315,4,4,1,1,1,0,1,1,0,1,1,0,0,0,1968,5,22,3,0,6.795363406,0.780212237,-3.668940097,40.47157109
A5603124264018702846,201812,735000,4038.461538,182,3,3,1,1,1,0,0,1,1,1,1,0,0,0,1998,4,25,5,0,6.488319275,0.922635689,-3.666742071,40.46760182
A6861805046998809836,201812,336000,4480,75,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1968,8,66,4,0,7.658379363,0.097551629,-3.666550834,40.47927854
A15253383587191645796,201803,844000,3376,250,5,2,1,0,1,1,0,1,1,1,1,0,0,0,1990,4,13,4,0,6.674520008,0.876683405,-3.667625511,40.46985797
A8143042044134243322,201809,177000,1718.446602,103,3,1,0,1,0,0,1,0,0,1,1,0,0,0,1977,26,308,3,0,7.245431375,0.369214183,-3.672026151,40.47702162
A9863544316983360051,201809,396000,3735.849057,106,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1991,7,29,4,0,7.945231292,0.287915993,-3.667987296,40.48255852
A8117019613842771379,201809,351000,4228.915663,83,2,2,0,0,1,0,0,0,0,1,1,1,0,0,1994,10,99,4,0,7.917035159,0.218832315,-3.664599086,40.48115464
A158685432626044442,201812,753000,4429.411765,170,4,3,0,1,1,0,0,0,1,1,1,0,0,0,1991,15,61,3,0,7.927715309,0.2057795,-3.666719138,40.48198026
A13341375415798381032,201809,665000,3735.955056,178,4,3,1,1,1,0,0,0,1,1,1,0,0,0,1989,16,61,4,0,8.035780567,0.300618143,-3.665084236,40.48249418
A1209680797922951826,201812,581000,4303.703704,135,4,2,1,1,0,0,0,1,0,1,1,0,0,0,1972,13,54,4,0,7.501511006,0.255681746,-3.669009479,40.47856164
A7318810240917733852,201809,869000,4827.777778,180,4,4,0,1,1,0,1,0,0,1,1,0,0,0,1977,26,308,3,0,7.251839708,0.308473945,-3.672795912,40.47731444
A6269018138888650014,201809,517000,3272.151899,158,4,3,1,0,0,0,0,0,0,1,1,0,0,0,1979,23,45,5,0,7.711455684,0.458943628,-3.671929047,40.48148162
A11277418477654246143,201809,492000,2688.52459,183,3,3,1,0,0,1,0,1,0,1,1,0,0,0,1997,8,66,4,0,7.630445236,0.199754527,-3.665506273,40.47863592
A4267313900428095920,201812,845000,4447.368421,190,5,4,1,0,1,0,0,0,0,1,1,0,0,0,1988,4,14,3,0,6.772987555,0.781844192,-3.667872221,40.47094663
A2471798236830541186,201809,377000,3556.603774,106,2,2,0,1,1,0,1,0,0,0,0,0,0,0,1991,7,29,4,0,7.911099621,0.219593824,-3.667427714,40.48204824
A15960951406467022734,201809,424000,4116.504854,103,2,2,0,1,1,0,1,0,0,1,1,0,0,0,2006,4,57,3,0,8.83694657,0.567993966,-3.611647956,40.45378038
A17182115868753649144,201812,604000,3616.766467,167,3,3,0,0,1,0,0,0,0,0,0,0,0,0,2006,3,4,3,1,9.024939848,0.362475661,-3.608406544,40.45267136
A5939481860237059111,201812,1566000,5800,270,4,3,0,1,1,0,0,0,0,1,1,0,0,0,2010,5,66,3,0,8.043598915,1.171094124,-3.622176918,40.45349896
A13778821670746436576,201809,664000,2825.531915,235,4,3,0,0,0,0,0,0,0,0,1,0,0,0,1973,6,3,6,0,8.411078772,0.722903278,-3.616041712,40.45191921
A10944690008677202970,201812,565000,4346.153846,130,3,2,0,1,1,0,1,0,0,1,1,0,0,0,2006,5,111,4,0,8.269949998,1.056174829,-3.619266158,40.45373982
A4311698105672630135,201812,1140000,5786.80203,197,3,4,0,1,1,0,0,1,1,1,1,0,0,0,2008,5,66,3,0,8.141744365,1.160269883,-3.621417273,40.4542508
A5369886829480392797,201803,710000,4610.38961,154,3,2,0,1,1,1,1,0,0,1,1,0,0,0,2006,3,5,3,0,7.861783343,1.159232768,-3.624032683,40.45267815
A6805906251361468008,201809,644000,4025,160,3,2,0,1,1,0,1,0,0,1,1,0,0,0,2006,6,93,3,0,8.255855494,1.049317804,-3.620469253,40.45503967
A8981574244869275043,201809,425000,5312.5,80,2,1,0,1,1,1,0,0,0,1,1,0,0,0,1996,5,111,4,0,8.240988181,1.053488748,-3.619428445,40.45343264
A6606992650257323487,201812,893000,3501.960784,255,4,4,1,1,1,0,0,0,0,0,0,1,0,0,1996,2,11,4,0,9.004678381,0.2717901,-3.608151588,40.45186189
A11293444915679020053,201812,782000,3554.545455,220,4,3,1,1,1,0,1,1,0,1,1,0,0,0,1979,3,1,5,0,8.391579753,0.617403345,-3.615320929,40.4504726
A10104698175522625229,201809,863000,3818.584071,226,4,3,0,1,1,0,0,0,0,0,0,0,0,0,1996,6,3,6,0,8.3924708,0.652279649,-3.615608055,40.45092152
A6891234149654396881,201809,1575000,5833.333333,270,4,3,0,1,1,0,0,0,0,1,1,0,0,0,2010,5,66,3,0,8.057666332,1.220283948,-3.622322421,40.45393061
A12567230799789409925,201812,666000,4861.313869,137,3,2,0,1,1,0,1,1,0,1,1,0,0,0,2007,6,119,4,0,8.413116996,0.928727927,-3.618907714,40.4558048
A13537538635173074087,201812,1796000,6907.692308,260,4,5,1,1,1,0,0,0,0,1,1,0,0,0,2015,3,6,2,0,6.593163069,0.410257023,-3.645431633,40.45576785
A15228922325726987962,201809,963000,4815,200,3,3,1,1,1,1,1,0,0,1,1,0,0,1,1999,3,4,3,0,7.956258204,1.116792032,-3.626158369,40.45680179
A438843586265948094,201803,984000,3784.615385,260,4,3,1,1,0,0,1,0,0,1,1,1,0,1,1996,6,203,4,0,7.958988287,0.903554216,-3.627612336,40.45842453
A6507315381583136478,201809,772000,5594.202899,138,3,2,0,1,1,1,0,0,0,1,1,0,0,0,2018,6,73,4,0,7.85648988,0.453710092,-3.631717246,40.46099676
A1539856425853516133,201812,1024000,6023.529412,170,4,3,1,1,1,0,0,1,0,1,1,0,0,0,1993,6,3,4,0,7.96061978,0.764138949,-3.628601034,40.45947321
A15233857517597707992,201803,710000,5144.927536,138,3,2,0,1,1,0,1,1,0,1,1,0,0,0,2005,6,93,3,0,8.348329824,0.955162242,-3.61975633,40.4557462
A3056881393000828810,201812,793000,5746.376812,138,3,2,0,1,1,0,0,0,0,1,1,0,0,0,2010,6,73,4,1,7.795488961,0.412691606,-3.632553867,40.46091111
A6131334374084982280,201809,1290000,5443.037975,237,4,4,0,1,1,0,0,0,0,1,1,0,0,0,2009,8,270,3,0,8.272387421,0.826186328,-3.624215136,40.45965013
A2193967933500598909,201809,1036000,6094.117647,170,4,3,1,1,1,0,0,0,0,1,1,0,0,0,2005,6,183,2,0,8.072291539,0.901864712,-3.626771061,40.45927594
A2551241941830732483,201803,2916000,7881.081081,370,5,5,1,1,1,0,1,0,0,1,1,0,0,1,2003,8,2,7,0,6.469224837,0.563602572,-3.645783938,40.4543785
A3090190008569450729,201809,551000,5009.090909,110,3,2,0,1,1,0,0,1,0,1,1,0,0,0,1993,6,3,4,0,7.961394469,0.76004707,-3.628624958,40.45950912
A2735552073380474534,201809,180000,5454.545455,33,0,1,0,1,0,0,0,0,1,1,1,0,1,0,2014,4,211,1,0,8.076591276,1.041144339,-3.624793924,40.45719656
A5700694008395802921,201809,950000,6884.057971,138,3,2,1,1,1,1,1,1,0,1,1,0,0,0,2008,3,3,3,0,6.742121615,0.289798551,-3.644547318,40.45702504
A15570170037111167749,201812,1786000,4724.867725,378,5,5,1,1,1,1,1,1,1,1,1,0,0,0,1977,8,2,7,0,6.401478677,0.576763071,-3.646762146,40.45430997
A351553977596706527,201809,354000,4720,75,1,1,0,1,1,0,1,0,0,1,1,0,0,0,2014,4,211,1,0,8.11349477,1.008280683,-3.624334646,40.45727111
A14451074776016063606,201803,1221000,4284.210526,285,3,3,1,1,1,0,1,0,0,1,1,0,0,0,2003,8,270,3,0,8.197947063,0.903117277,-3.625324096,40.45968018
A3418174264550263138,201803,501000,5629.213483,89,1,2,0,0,0,0,1,0,0,1,0,0,0,0,2008,5,155,3,0,6.708337548,0.317164758,-3.644721291,40.45671776
A16359128091339944297,201812,537000,4550.847458,118,2,2,0,1,1,0,0,1,1,1,1,0,0,0,1993,7,116,3,0,8.089310762,1.010234293,-3.625641873,40.45833612
A10916095746766963413,201809,738000,4500,164,3,3,1,1,1,0,0,0,1,1,1,0,0,0,1996,6,3,4,0,7.985755659,0.807619989,-3.628092556,40.45933183
A8713275932704224927,201812,512000,4000,128,2,2,0,1,1,0,1,0,0,1,1,0,0,0,1995,6,270,3,0,8.238539916,0.860188696,-3.624376998,40.45929791
A9968019100893919097,201812,1584000,5657.142857,280,5,4,1,1,1,0,0,1,1,1,1,0,0,0,1980,4,14,1,0,6.357773569,0.601215223,-3.647267771,40.45415398
A1289168038299839704,201809,458000,3606.299213,127,4,2,1,0,1,0,1,1,0,1,1,0,0,0,1993,5,123,6,0,7.915692184,0.296118813,-3.632510359,40.46255999
A847937891993256335,201812,1092000,5839.572193,187,3,3,1,1,1,0,1,1,0,1,1,1,0,0,2005,5,112,3,0,7.697694459,1.332063876,-3.627143954,40.45371537
A14699171925791713873,201809,1491000,5344.086022,279,5,5,1,0,1,0,1,0,0,1,1,0,0,0,2003,8,2,7,0,6.523699714,0.485395513,-3.6457317,40.45508149
A13661456162297922291,201803,896000,5973.333333,150,3,2,0,0,1,0,1,1,0,1,1,0,0,0,1985,8,2,4,0,6.185218243,0.766265991,-3.648196312,40.45259923
A18363991634933918732,201809,714000,5173.913043,138,3,3,0,1,1,0,0,0,0,1,1,0,0,0,2006,6,93,3,0,8.384354528,0.882604863,-3.61983363,40.4564575
A6527470134611831064,201803,462000,4574.257426,101,2,2,1,1,1,1,0,0,1,1,1,0,0,0,1995,6,175,3,0,8.288366548,0.825283201,-3.623002173,40.4585756
A9943433712437503289,201812,455000,4292.45283,106,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1998,7,116,3,0,8.101438979,0.927060561,-3.6263822,40.45931409
A13704112959036555160,201809,902000,6536.231884,138,3,2,1,1,1,1,1,1,0,1,1,0,0,0,2008,3,3,3,0,6.818845018,0.225975383,-3.64424809,40.45780148
A5984879261824204187,201809,824000,5971.014493,138,3,2,0,0,1,0,0,0,0,1,1,0,0,0,2010,5,155,3,0,6.753998813,0.384634487,-3.643645089,40.45640844
A5844349572160101059,201812,517000,4039.0625,128,2,2,0,1,1,0,1,0,0,1,1,0,0,0,1995,6,270,3,0,8.239690228,0.862609293,-3.6250085,40.45998819
A11408673304685736163,201812,690000,5073.529412,136,3,2,0,1,1,1,1,0,0,1,1,0,0,0,1995,3,4,2,0,7.618268536,0.432109482,-3.634326725,40.46004554
A11926463750225565534,201809,1615000,7340.909091,220,3,3,1,1,1,1,1,1,1,1,1,0,0,0,1980,2,3,3,0,7.310253204,0.7496164,-3.635855581,40.45707318
A3162922609134404303,201812,815000,5905.797101,138,3,2,0,1,1,0,0,0,0,1,1,0,0,0,2017,6,73,4,0,7.820242489,0.444618246,-3.632093138,40.46083255
A4743205632231701486,201812,1042000,4323.651452,241,4,3,1,1,1,0,1,1,0,1,1,0,0,0,1995,8,116,4,0,8.339257896,0.769966662,-3.624367672,40.4608385
A15292160675591209322,201812,1013000,6291.925466,161,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1996,6,3,4,0,7.997210063,0.769850346,-3.628284698,40.45970016
A95335799131301081,201809,2123000,4792.325056,443,6,6,1,1,1,0,0,0,0,1,1,1,0,1,1979,8,2,7,0,6.456764842,0.488528232,-3.646828885,40.4551204
A11401896375412655441,201809,1409000,3187.782805,442,5,3,1,1,1,0,0,0,0,0,0,0,0,0,1977,2,3,1,0,7.506969849,0.875871623,-3.632239954,40.45636328
A317355199510481900,201812,1015000,5970.588235,170,4,3,1,1,1,0,0,0,0,1,1,0,0,0,1993,6,3,4,0,8.079829614,0.821727062,-3.627319945,40.45995765
A7104092654966691342,201809,776000,4731.707317,164,3,3,1,1,1,0,0,1,0,1,1,0,0,0,1993,6,3,4,0,8.007760973,0.76255152,-3.628262369,40.45983541
A7027395841072824290,201809,674000,4955.882353,136,3,2,0,1,1,1,1,0,0,1,1,0,0,0,1995,3,4,2,0,7.675427994,0.488939685,-3.633204017,40.45980845
A17573946828604418437,201803,392000,7000,56,1,1,1,1,1,1,0,0,0,1,1,0,0,0,2010,5,155,3,0,6.746184559,0.386296189,-3.643715418,40.45636301
A6856389220951116724,201812,602000,4526.315789,133,3,2,0,1,1,1,1,1,0,1,1,0,0,0,1998,7,116,3,0,8.072943608,0.922234922,-3.626616319,40.45912363
A13777982803204837522,201812,922000,4349.056604,212,5,3,0,1,1,0,1,1,0,1,1,0,0,0,1995,6,114,4,0,7.91244907,0.550977621,-3.630546681,40.46068784
A16468310140592926082,201812,547000,4675.213675,117,2,2,0,1,1,0,0,0,1,1,1,0,0,0,1994,6,203,4,0,8.095626915,0.948670307,-3.626262254,40.45909852
A8774926745028019119,201812,364000,5200,70,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1994,4,211,1,0,8.015925399,1.1088766,-3.625130424,40.45660015
A4498908274591629453,201803,1569000,6177.165354,254,5,4,1,0,1,0,0,1,0,1,1,0,0,0,1971,1,1,1,0,6.404374914,0.698465207,-3.645453978,40.45317314
A8465012609902604216,201809,385000,4529.411765,85,1,1,0,1,0,0,1,0,0,1,1,0,0,0,1998,6,4,4,0,8.039363279,1.068065321,-3.625539168,40.45743577
A13528091668293491093,201812,1260000,4684.01487,269,4,3,1,1,1,0,0,0,0,1,0,0,0,0,1995,6,70,3,0,7.920267794,0.69545298,-3.629416912,40.459694
A17689330734475395669,201809,948000,4471.698113,212,5,3,0,1,1,0,1,0,0,1,1,0,0,0,2017,6,114,4,0,7.961740984,0.591958225,-3.629875008,40.46075457
A216211169388737660,201809,540000,4251.968504,127,3,2,0,1,1,0,1,1,0,1,1,0,0,0,1995,3,4,2,0,7.664388701,1.112208585,-3.628903322,40.45521031
A4996541093929299452,201803,1600000,6400,250,5,4,0,0,1,0,0,0,0,1,1,0,0,0,1980,4,14,1,0,6.390513351,0.588413471,-3.64682016,40.45421054
A8037295849928962144,201809,1643000,4846.60767,339,4,5,0,0,0,0,0,0,0,0,0,0,0,0,2017,3,3,3,0,6.656117944,0.442478187,-3.644298198,40.45563904
A7143463571433341233,201809,538000,5075.471698,106,3,2,0,1,1,0,0,1,0,1,1,0,0,0,1995,6,165,4,0,7.912776712,0.749883105,-3.629082481,40.45924537
A8024959200683569183,201809,113000,1822.580645,62,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1979,2,2,3,0,6.804441231,0.439645445,-3.642712132,40.4562785
A4161102176192924321,201812,1736000,9283.42246,187,4,4,1,1,0,0,0,1,0,0,0,0,0,0,1966,5,20,3,0,2.506846344,0.123397882,-3.683898869,40.43325838
A14165865004752654314,201812,533000,6662.5,80,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1920,7,24,3,0,2.752206921,0.458424971,-3.684675303,40.43657811
A14319698194783393069,201812,389000,6593.220339,59,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1925,3,6,3,0,2.898523186,0.363909045,-3.680420921,40.43560323
A3772938586850933363,201812,1490000,3850.129199,387,6,2,0,1,0,0,0,0,0,0,0,0,0,0,1941,7,16,3,0,3.005656001,0.397328448,-3.681276711,40.43745405
A12715035267930851222,201812,1195000,6675.977654,179,3,2,0,1,0,0,0,1,0,0,0,0,0,0,1900,7,38,4,0,2.662650125,0.258456774,-3.683656661,40.43495351
A9063545140857922068,201812,526000,6575,80,2,2,0,1,0,1,0,0,0,0,0,0,0,0,1920,7,30,4,0,2.818929723,0.458203028,-3.683746105,40.43679983
A16242728506441335016,201812,2492000,7329.411765,340,3,3,0,0,0,1,0,1,0,0,0,0,0,0,1946,8,15,3,0,2.561192983,0.359426602,-3.687640987,40.43603799
A10971868376790071555,201812,933000,5241.573034,178,5,2,0,0,0,1,0,1,0,0,0,0,0,0,1958,9,32,4,0,2.815049204,0.27620581,-3.680849865,40.43487999
A13444585503598944191,201803,660000,5156.25,128,3,2,0,1,0,0,0,1,1,0,1,0,0,0,1910,7,24,3,0,2.767832162,0.428668976,-3.684131606,40.4364462
A5145264617207714510,201812,1423000,7373.056995,193,3,3,0,1,1,1,0,0,1,0,0,0,0,0,1944,6,19,2,0,2.55708474,0.14748406,-3.68375072,40.43376376
A13567008152047449882,201812,1782000,8526.315789,209,3,4,0,1,0,0,0,1,0,0,0,0,0,0,1948,7,20,3,0,2.8644062,0.528020927,-3.683929159,40.43741136
A5121596410044988993,201812,1080000,7012.987013,154,3,3,0,1,0,0,0,0,0,0,0,0,0,0,1918,9,35,3,0,2.745505831,0.432568713,-3.684472959,40.43639012
A6295923103655041128,201812,365000,5214.285714,70,3,1,0,0,1,0,1,0,0,0,0,0,0,0,1940,5,29,3,0,2.858060775,0.363897006,-3.681674435,40.43597423
A10209593711089057220,201812,2425000,7625.786164,318,4,3,1,1,1,0,1,0,1,0,1,0,0,0,1970,7,35,2,0,2.201864979,0.343582194,-3.685309159,40.43049327
A11381477001647393486,201812,312000,5571.428571,56,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1920,7,42,3,0,2.79797004,0.384718012,-3.683150599,40.43620876
A8213503381521991322,201812,2560000,6448.36272,397,6,6,0,1,0,1,1,0,0,0,0,0,0,0,1953,8,11,3,0,2.305689762,0.264718851,-3.685500533,40.43192457
A1368661640959184422,201812,1484000,5117.241379,290,4,3,0,0,1,0,1,0,0,0,0,0,0,0,1946,7,28,3,0,2.759848498,0.222572848,-3.681306107,40.43452595
A10905240998921362871,201812,369000,8386.363636,44,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1969,6,85,3,0,2.905081232,0.421033973,-3.681608883,40.43648813
A9113845018454043798,201812,665000,8012.048193,83,2,2,0,1,0,0,0,0,1,0,0,0,0,0,1940,8,20,5,0,2.839216386,0.449015229,-3.68330961,40.43677538
A7601685991085708698,201812,706000,5834.710744,121,3,2,0,1,0,0,1,1,0,0,0,0,0,0,1927,5,20,3,0,2.461053228,0.087974073,-3.680408602,40.42970239
A6740617977893897291,201812,2348000,6651.558074,353,5,4,1,0,1,0,0,1,1,0,0,0,0,0,1960,8,17,4,0,2.419877662,0.230456653,-3.68526522,40.43313317
A11247311985193398037,201812,2549000,6964.480874,366,5,4,1,1,0,0,0,0,0,0,0,1,0,1,1959,11,38,4,0,2.866648589,0.332148789,-3.67918121,40.43425917
A15510659304247521564,201812,397000,6107.692308,65,3,1,0,1,0,0,1,0,0,0,0,0,0,0,1948,8,32,4,0,2.762754641,0.454835525,-3.684498639,40.43659718
A8547355753885914595,201812,1936000,5779.104478,335,4,5,0,1,0,0,0,0,0,0,0,0,0,0,1999,5,20,3,0,2.430088709,0.107099286,-3.680439518,40.42926077
A2620694543109788872,201812,2836000,6445.454545,440,7,5,1,0,1,0,0,0,1,0,0,0,0,0,1957,7,40,5,0,2.795806726,0.318223337,-3.682272245,40.43562836
A1716228015064723574,201812,1440000,6857.142857,210,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1900,4,9,4,0,2.767961612,0.222981742,-3.680701306,40.43417816
